TR11790-3	Osmolarity	Chemistry
TR11791-1	Insulin post XXX Challenge	Chemistry
TR11792-9	Osmolar Gap	Chemistry
TR11793-7	Tonicity	Chemistry
TR11794-5	Platelet Antigen Testing	Blood Bank
TR11795-2	Iron Panel	Chemistry
TR11796-0	Hepatitis Antigen and Antibody Panel	Microbiology
TR11797-8	Coagulation Panel	Hematology
TR11798-6	Urinalysis Panel	Chemistry
TR11799-4	Liver Panel	Chemistry
TR11800-0	Complement Panel	Immunology
TR11801-8	Chemistry Panel	Chemistry
TR11802-6	Cardiac Panel	Chemistry
TR11803-4	Calcium Panel	Chemistry
TR11804-2	Thyroid Panel	Chemistry
TR11805-9	Thyroid Antibody Panel	Chemistry
TR11806-7	Lipid Panel	Chemistry
TR11807-5	Protein Panel	Chemistry
TR11808-3	Antibody Elution	Blood Bank
TR11809-1	Phenytoin Corrected	Chemistry
TR11810-9	Magnesium Corrected	Chemistry
TR11811-7	Cutaneous Antibody Screen	Immunology
TR11812-5	Cutaneous Antibody Pattern and Titre	Immunology
TR11813-3	Saccharopolyspora rectivirgula	Allergens
TR11814-1	Thermoactinomyces vulgaris	Allergens
TR11815-8	Pollachius virens	Allergens
TR11816-6	Platelet Function Assay	Hematology
TR11817-4	Proteinase 3 Antibody	Serology
TR11818-2	Mycoplasma Culture	Microbiology
TR11819-0	Ureaplasma Culture	Microbiology
TR11820-8	Toxoplasma gondii Detection	Microbiology
TR11821-6	Toxoplasma gondii IgG	Microbiology
TR11822-4	Staphylococcus aureus and Methicillin Resistant Staphylococcus aureus Screen	Microbiology
TR11823-2	Paroxysmal Nocturnal Hemoglobinuria	Hematology
TR11824-0	Factor Inhibitor Screen	Hematology
TR11825-7	Coagulation Factor VII Inhibitors	Hematology
TR11826-5	Coagulation Factor XI Inhibitors	Hematology
TR11827-3	Coagulation Factor XII Inhibitors	Hematology
TR11828-1	Adenovirus Antibody	Microbiology
TR11829-9	Adenovirus Detection	Microbiology
TR11830-7	Cytomegalovirus Antibody IgM IgG	Microbiology
TR11831-5	Entamoeba histolytica Antibody	Microbiology
TR11832-3	Haemophyllus ducreyi Culture	Microbiology
TR11833-1	Hepatitis A Virus Serology	Microbiology
TR11834-9	Hepatitis B Virus Serology	Microbiology
TR11835-6	HIV Panel	Microbiology
TR11836-4	Viral Load	Microbiology
TR11837-2	Metapneumovirus Detection	Microbiology
TR11838-0	Parvovirus B19 Antibody	Microbiology
TR11839-8	Varicella Zoster Virus Antibody	Microbiology
TR11840-6	Yellow Fever Antibody	Microbiology
TR11841-4	Syphilis Panel	Microbiology
TR11842-2	Inhalant allergens	Allergens
TR11843-0	Blood Group and Antibody Screening	Blood Bank
TR11844-8	Von Willebrand Cleaving Protease	Hematology
TR11845-5	Von Willebrand Activity	Hematology
TR11846-3	Escherichia coli O104 Detection	Microbiology
TR11847-1	Review	Hematology
TR11848-9	HBV Lamivudine Antiviral Resistance	Microbiology
TR11849-7	HBV Adefovir Antiviral Resistance	Microbiology
TR11850-5	HBV Tenofovir Antiviral Resistance	Microbiology
TR11851-3	HBV Entacavir Antiviral Resistance	Microbiology
TR11852-1	Serotonin Release Assay	Chemistry
TR11853-9	Streptococcus pneumoniae genotyping	Microbiology
TR11854-7	Staphylococcus aureus enterotoxin	Microbiology
TR11855-4	Treponema pallidum antibody IgM	Microbiology
TR11856-2	Hemoglobinopathy Screen	Hematology
TR11857-0	Carnitine.free/Carnitine.total	Chemistry
TR11858-8	Immunophenotyping	Hematology
TR11859-6	Herpes simplex Virus IgG and IgM antibody	Microbiology
TR11860-4	Venezuelan Equine Encephalitis Virus Antibody Acute	Microbiology
TR11861-2	Venezuelan Equine Encephalitis Virus Antibody Convalescent	Microbiology
TR11862-0	Venezuelan Equine Encephalitis Virus Antibody	Microbiology
TR11863-8	Baylisascaris procyonis Serology	Microbiology
TR11864-6	Anaplasma phagocytophilum Serology	Microbiology
TR11865-3	Bocavirus 1/2/3/4 Detection	Microbiology
TR11866-1	Corona Virus 229E Detection	Microbiology
TR11867-9	Corona Virus 229ENL63 Detection	Microbiology
TR11868-7	Corona Virus HKU1 Detection	Microbiology
TR11869-5	Corona Virus NL63 Detection	Microbiology
TR11870-3	Corona Virus OC43 Detection	Microbiology
TR11871-1	Culture Enteric	Microbiology
TR11872-9	Fungus; Superficial; Culture	Microbiology
TR11873-7	Fungus; Systemic; Culture	Microbiology
TR11874-5	Enterovirus Detection	Microbiology
TR11875-2	Fasciola hepatica Serology	Microbiology
TR11876-0	Hepatitis A Genotype	Microbiology
TR11877-8	Herpes simplex Virus 1 Detection	Microbiology
TR11878-6	Herpes simplex Virus 2 Detection	Microbiology
TR11879-4	Herpes simplex Virus Culture	Microbiology
TR11880-2	Herpes simplex Virus Detection	Microbiology
TR11881-0	Influenza Virus Screen	Microbiology
TR11882-8	Influenza Virus Serology	Microbiology
TR11883-6	Influenza Virus Subtyping	Microbiology
TR11884-4	Influenza Virus A H1 Detection	Microbiology
TR11885-1	Influenza Virus A H3 Detection	Microbiology
TR11886-9	Influenza Virus A H5 Detection	Microbiology
TR11887-7	Influenza Virus A Subtype Detection	Microbiology
TR11888-5	Influenza Virus B Detection	Microbiology
TR11889-3	Influenza Virus Detection	Microbiology
TR11890-1	Measles Virus Detection	Microbiology
TR11891-9	Mycoplasma pneumonia Culture	Microbiology
TR11892-7	Parvovirus B19 Detection	Microbiology
TR11893-5	Rubella Virus Detection	Microbiology
TR11894-3	Serotyping	Microbiology
TR11895-0	Strongyloides Detection	Microbiology
TR11896-8	Corynebacterium diphtheriae Culture	Microbiology
TR11897-6	Tissue Parasite Culture	Microbiology
TR11898-4	Ganglioside GQ1b Antibodies	Immunology
TR11899-2	Cytogenetics and Molecular Diagnostics	Hematology
TR11900-8	Hemoglobinopathy	Hematology
TR11901-6	Leptospira Detection	Microbiology
TR11902-4	Strongyloides Detection	Microbiology
TR11903-2	Ureaplasma urealyticum Culture	Microbiology
TR11905-7	Sporothrix schenckii Detection	Microbiology
TR11906-5	Chlamydia pneumoniae Serology	Microbiology
TR11907-3	Chlamydophila psittaci PCR	Microbiology
TR11908-1	HIV Subtyping	Microbiology
TR11909-1	Electron Microscopy Microbiology	Microbiology
TR11910-7	Avian Influenza Serology	Microbiology
TR11911-5	Chikungunya Virus Serology	Microbiology
TR11912-3	Ebola Virus Serology	Microbiology
TR11913-1	Hepatitis D Virus Detection	Microbiology
TR11914-9	Hepatitis E Virus Detection	Microbiology
TR11915-6	Herpes Virus 6 Detection	Microbiology
TR11916-4	HIV Viral Load	Microbiology
TR11917-2	HIV 1 Serology	Microbiology
TR11918-0	HIV 2 Viral Load	Microbiology
TR11919-8	HTLV 1 Detection	Microbiology
TR11920-6	HTLV 1 and 2 Viral Load	Microbiology
TR11921-4	HTLV 2 Detection	Microbiology
TR11922-2	Junin Virus Serology	Microbiology
TR11923-0	Lymphocytic Choriomeningitis Virus Serology	Microbiology
TR11924-8	Ross River Virus Serology	Microbiology
TR11925-5	Rift Valley Fever Virus Serology	Microbiology
TR11926-3	Venezuelan equine encephalitis virus Serology	Microbiology
TR11927-1	Yellow Fever Virus Serology	Microbiology
TR11928-9	Borrelia burgdorferi Detection	Microbiology
TR11929-7	Francisella tularensis Identification	Microbiology
TR11930-5	Burkholderia species Identification	Microbiology
TR11931-3	Brucella species Identification	Microbiology
TR11932-1	Bacillus anthracis Identification	Microbiology
TR11933-9	Mycobacterium species Identification	Microbiology
TR11934-7	Hepatitis B DNA Viral Load	Microbiology
TR11935-4	Culture	Microbiology
TR11936-2	Hepatitis C RNA Viral Load	Microbiology
TR11937-0	Albumin/Creatinine Ratio	Chemistry
TR11938-8	Fondaparinux	Hematology
TR11939-6	Thrombin Time Correction	Hematology
TR11940-4	"Coagulation tissue factor induced, Control"	Hematology
TR11941-2	"Coagulation surface induced, Control"	Hematology
TR11942-0	Janus kinase 2	Hematology
TR11943-8	Differential and Morphology	Hematology
TR11944-6	Radioallergosorbent test	Allergens
TR11945-3	Challenge procedure	Chemistry
TR11946-1	Duration from last dose	Chemistry
TR11947-9	Fecal Weight	Chemistry
TR11948-7	Hours of Collection	Chemistry
TR11949-5	Hours Since Last Meal	Chemistry
TR11950-3	Collection Time Interval from Baseline 1st specimen	Chemistry
TR11951-1	Collection Time Interval from Baseline 2nd specimen	Chemistry
TR11952-9	Collection Time Interval from Baseline 3rd specimen	Chemistry
TR11953-7	Collection Time Interval from Baseline 4th specimen	Chemistry
TR11954-5	Collection Time Interval from Baseline 5th specimen	Chemistry
TR11955-8	Collection Time Interval from Baseline 6th specimen	Chemistry
TR11956-0	Collection Time Interval from Baseline 7th specimen	Chemistry
TR11957-8	Collection Time Interval from Baseline 8th specimen	Chemistry
TR11958-6	"Tumor Necrosis Factor - alpha, Free"	Chemistry
TR11959-4	Lactoferrin	Chemistry
TR11960-2	Thromboxane B2	Chemistry
TR11961-0	HIV 1+Hepatitis C virus RNA+Hepatitis B virus DNA	Microbiology
TR11962-8	Acinetobacter Screen	Microbiology
TR11963-6	Blood Culture	Microbiology
TR11964-4	Bone Marrow Culture	Microbiology
TR11965-1	Bone Culture	Microbiology
TR11966-9	Tissue Culture	Microbiology
TR11967-7	CSF Culture	Microbiology
TR11968-5	CSF PCR	Microbiology
TR11969-3	Corneal Scrappings Culture	Microbiology
TR11970-1	Dialysate Culture	Microbiology
TR11971-9	Synovial Fluid Culture	Microbiology
TR11972-7	Ear Culture	Microbiology
TR11973-5	Eye Culture	Microbiology
TR11974-3	Drainage Culture	Microbiology
TR11975-0	Throat Culture	Microbiology
TR11976-8	Urine Culture	Microbiology
TR11977-6	Catheter Tip Culture	Microbiology
TR11978-4	Fluid Culture	Microbiology
TR11979-2	Genital Culture	Microbiology
TR11980-0	Wound Culture	Microbiology
TR11981-8	Incision Culture	Microbiology
TR11982-6	Respiratory Culture	Microbiology
TR11983-4	Helicobacter pylori Culture	Microbiology
TR11984-2	Multiresistant Organism Screen	Microbiology
TR11985-9	Chlamydia Culture	Microbiology
TR11986-7	Trichomonas Culture	Microbiology
TR11987-5	Nose Culture	Microbiology
TR11988-3	Stool Culture	Microbiology
TR11989-1	Vaginal Culture	Microbiology
TR11990-9	Hippurate	Chemistry
TR11991-7	Inhibin A Hormone	Chemistry
TR11992-5	Anti-Mullerian Hormone	Chemistry
TR11993-3	Blister Culture	Microbiology
TR11994-1	Urea Nitrogen	Chemistry
TR11995-8	Cervix culture	Microbiology
TR11996-6	Glucose Tolerance Test 1h	Chemistry
TR11997-4	Glucose Tolerance Test 5 Hour	Chemistry
TR11998-2	Pleural Fluid Culture	Microbiology
TR11999-0	Bartonella Culture	Microbiology
TR12000-6	Bronchial Lavage Culture	Microbiology
TR12001-4	Sputum Culture	Microbiology
TR12002-2	Burn Culture	Microbiology
TR12003-0	Anaerobic Culture	Microbiology
TR12004-8	Gastric Culture	Microbiology
TR12005-5	Collection interval from baseline	Chemistry
TR12006-3	Challenge Test Procedure	Chemistry
TR12007-1	Water Deprivation Test	Chemistry
TR12008-9	Calcitonin Stimulation Timed Test	Chemistry
TR12009-7	Lysergate Diethylamide	Chemistry
TR12010-5	Glucose Tolerance Test 1 Hour	Chemistry
TR12011-3	Deamidated Gliadin Antibodies	Chemistry
TR12012-1	Calciferol Binding Proteins	Chemistry
TR12014-7	Deamidated Gliadin Antibody IgG	Chemistry
TR12016-2	Deamidated Gliadin Antibody IgA	Chemistry
TR12017-0	First Trimester Screening	Chemistry
TR12018-8	Maternal Serum Screening	Chemistry
TR12019-6	Integrated Screening	Chemistry
TR12020-4	Amniotic Fluid Prenatal Screening	Chemistry
TR12021-2	Placental Function Test	Chemistry
TR12022-0	Gliadin IgA Antibodies	Chemistry
TR12023-8	Gliadin IgG Antibodies	Chemistry
TR12024-6	Blackeye Pea IgE	Chemistry
TR12025-3	Aspirate Culture	Microbiology
TR12026-1	Anal Culture	Microbiology
TR12027-9	Oral Culture	Microbiology
TR12028-7	Abscess Culture	Microbiology
TR12029-5	Skin Culture	Microbiology
TR12030-3	Staph Screen (Neonatal)	Microbiology
TR12031-1	Semen Fluid Culture	Microbiology
TR12032-9	Ulcer Culture	Microbiology
TR12033-7	Sinus Culture	Microbiology
TR12034-5	Nail Culture	Microbiology
TR12035-2	Thermal Amplitude	Blood Bank
TR12036-0	Xanthochromia	Chemistry
TR12037-8	Ferritin Panel	Chemistry
TR12038-6	Vancomycin Level	Chemistry
TR12039-4	Tissue Transglutaminase Antibodies	Chemistry
TR12040-2	Fecal Calprotectin	Chemistry
TR12041-0	Galectin 3	Chemistry
TR12042-8	Anaplasma phagocytophilum PCR	Microbiology
TR12043-6	Bartonella PCR	Microbiology
TR12044-4	Ehrlichia chaffeensis PCR	Microbiology
TR12045-1	Listeria Typing	Microbiology
TR12046-9	Malarial Serology	Microbiology
TR12047-7	Parvovirus B19 Antibody IgG and IgM	Microbiology
TR12048-5	Pneumocystis jiroveci PCR	Microbiology
TR12049-3	Coxiella burnetii PCR	Microbiology
TR12050-1	Rickettsia PCR	Microbiology
TR12051-9	Human Leukocyte Antigen Typing	Hematology
TR12052-7	Oxygen Dissociation Curve P50	Hematology
TR12053-5	Human anti-Mouse Antibody	Hematology
TR12054-3	Thiopurine methyltransferase	Hematology
TR12055-0	Levetiracetam	Chemistry
TR12056-8	Water Deprivation Test	Chemistry
TR12057-6	Calcitonin Stimulation Test	Chemistry
TR12058-4	Total parenteral nutrition Triglyceride	Chemistry
TR12059-2	Alpha N-acetylgalactosaminidase	Chemistry
TR12060-0	Alpha N-acetylglucosaminidase	Chemistry
TR12061-8	Acetoacetate	Chemistry
TR12062-6	Food Allergen Mix 71 (Carum carvi+Elettaria cardamomum+Mace+Syzygium aromaticum) Ab IgE	Allergens
TR12063-4	Ictalurus punctatus antibody	Chemistry
TR12064-2	Cesium	Chemistry
TR12065-9	Chitotriosidase	Chemistry
TR12066-7	Cobalt and Chromium	Chemistry
TR12067-5	Aquaporin-4 antibody	Chemistry
TR12068-3	N-acetylgalactosamine-4-sulfatase	Chemistry
TR12069-1	Aryl Sulfatase E	Chemistry
TR12070-9	Aspartylglucosaminidase	Chemistry
TR12071-7	Food Allergen Mix 72 (Foeniculum vulgare Seed+Ocimum basilicum+Pimpinella anisum+Zingiber officinale) Ab IgE	Allergens
TR12072-5	Galactosylceramidase	Chemistry
TR12073-3	Beta Galactosidase	Chemistry
TR12075-8	Beta Glucocerebrosidase	Chemistry
TR12076-6	Beta glucuronidase	Chemistry
TR12078-2	Biotinidase	Chemistry
TR12079-0	Bicarbonate	Chemistry
TR12080-8	C3 Nephritic Factor	Chemistry
TR12081-6	Avian allergens	Allergens
TR12082-4	Desmethyldiazepam	Chemistry
TR12083-2	Marburg Virus Serology	Microbiology
TR12084-0	Tropheryma whipplei Serology	Microbiology
TR12085-7	California Group Virus Serology	Microbiology
TR12086-5	Crimean Congo Serology	Microbiology
TR12087-3	Viral PCR	Microbiology
TR12088-1	Neisseria meningitidis Antibody	Microbiology
TR12089-9	Helicobacter pylori IgG	Microbiology
TR12090-7	Rubella Virus IgG and IgM	Microbiology
TR12091-5	Measles Virus Antibody IgG and IgM	Microbiology
TR12092-3	Haemophilus influenzae Serotyping	Microbiology
TR12093-1	Mumps Virus IgG and IgM	Microbiology
TR12094-9	Neisseria meningitidis Screen	Microbiology
TR12095-6	Varicella Zoster Virus IgG and IgM	Microbiology
TR12096-4	Fungal PCR	Microbiology
TR12097-2	Parasitic PCR	Microbiology
TR12098-0	Bacterial PCR	Microbiology
TR12099-8	Trypanosoma species PCR	Microbiology
TR12100-4	Streptococcus pneumoniae genotyping	Microbiology
TR12101-2	Streptococcus Serotyping	Microbiology
TR12102-0	Varicella Zoster Virus Shell Vial Culture	Microbiology
TR12104-6	Mycobacterium tuberculosis Complex Resistance	Microbiology
TR12105-3	Chlamydia trachomatis NAAT	Microbiology
TR12106-1	Neisseria gonorrhoeae NAAT	Microbiology
TR12107-9	Norovirus Direct ICT	Microbiology
TR12108-7	ABO/Rh Repeat Group	Blood Bank
TR12109-5	Thrombin-Antithrombin complex	Hematology
TR12110-3	Lysergate diethylamide	Chemistry
TR12111-1	Tay-Sachs Genetic Testing	Chemistry
TR12112-9	Retinol Binding Protein	Chemistry
TR12113-7	Alpha-Fucosidase	Chemistry
TR12114-5	Alpha-Galactosidase	Chemistry
TR12115-2	Alpha-Glucosidase	Chemistry
TR12116-0	Alpha-Iduronidase	Chemistry
TR12117-8	Alpha-Mannosidase	Chemistry
TR12118-6	Aspartylglucosaminidase	Chemistry
TR12119-4	Pneumocystis carinii Serology	Microbiology
TR12120-2	Serratia Screening	Microbiology
TR12121-0	Cyclosporine 1H post dose	Chemistry
TR12122-8	Cyclosporine 3H post dose	Chemistry
TR12123-6	Cyclosporine 4H post dose	Chemistry
TR12124-4	HIV 1 Drug Resistance	Chemistry
TR12125-1	Mycobacterium tuberculosis complex DNA	Microbiology
TR12126-9	Tissue Parasite Microscopy	Microbiology
TR12127-7	Vancomycin Susceptibility	Microbiology
TR12128-5	Glucose Tolerance Test 0.5H	Chemistry
TR12129-3	Glucose Tolerance Test 1H	Chemistry
TR12130-1	Glucose Tolerance Test 1.5H	Chemistry
TR12131-9	Glucose Tolerance Test Pre dose	Chemistry
TR12132-7	Food Allergen Mix 70 (Artemisia dracunculus+Levisticum officinale+Origanum majorana+Thymus vulgaris) Ab IgE	Allergens
TR12133-5	Cannabinoid Confirmation	Chemistry
TR12134-3	Cocaine Confirmation	Chemistry
TR12135-0	Nicotine + Cotinine	Chemistry
TR12136-8	Opiate Confirmation	Chemistry
TR12137-6	F410 Grouper Ab	Allergens
TR12138-4	H. pylori C-14 Breath Test	Chemistry
TR12139-2	Iduronate-2-sulfatase	Chemistry
TR12140-0	Jamestown Canyon Virus Antibody	Microbiology
TR12141-8	Leflunomide	Chemistry
TR12142-6	Phaseolus limensis Ab	Allergens
TR12143-4	Lymphocyte Mitogen Proliferation Assay	Hematology
TR12144-2	Mephenytoin	Chemistry
TR12145-9	Mitochondrial Respiratory Chain Enzyme	Chemistry
TR12146-7	Mitotane	Chemistry
TR12147-5	Morphine	Chemistry
TR12148-3	Interferon Antibody	Serology
TR12149-1	Niobium	Chemistry
TR12150-9	Nuclear matrix protein 22	Serology
TR12151-7	Oxygen Saturation	Chemistry
TR12152-5	Hoplostethus atlanticus Antibody IgE	Allergens
TR12153-3	Pseudoephedrine	Chemistry
TR12154-1	Psyllium Antibody IgE	Allergens
TR12155-8	Pterin Analysis	Chemistry
TR12156-6	Cucurbita pepo seed Antibody IgE	Allergens
TR12158-2	Rabbit epithelium Antibody IgE	Allergens
TR12159-0	Rabbit meat Antibody IgE	Allergens
TR12160-8	"Weed Mix 209 (Ambrosia artemisiifolia (A. elatior), Ambrosia psilostachya, Ambrosia trifida)"	Allergens
TR12161-6	Coagulation Factor VIII and  Inhibitor	Hematology
TR12162-4	Coagulation Factor IX  and Inhibitor	Hematology
TR12163-2	Sudan Black Stain	Hematology
TR12164-0	Benzodiazepine	Chemistry
TR12165-7	Itraconazole	Chemistry
TR12166-5	Neuromyelitis optica IgG	Chemistry
TR12167-3	Streptomycin HPLC	Chemistry
TR12168-1	Acylglycine	Chemistry
TR12169-9	Voriconazole	Chemistry
TR12170-7	Brodifacoum	Chemistry
TR12171-5	Neutrophil Adherance	Hematology
TR12172-3	Therapeutic Phlebotomy	Hematology
TR12173-1	Tilapia	Allergens
TR12174-9	Toxic Metal Panel	Chemistry
TR12176-4	Trace Metal Panel	Chemistry
TR12177-2	Tree Mix 4 (Quercus alba+Ulmus americana+Platanus acerifolia+Salix caprea+Populus deltoides) Ab IgE	Allergens
TR12178-0	Tree Mix 6 (Acer negundo+Betula verrucosa+Fagus grandifolia+Quercus alba+Juglans californica) Ab IgE	Allergens
TR12179-8	Weed Mix 3 (Artemisia vulgaris+Chenopodium album+Plantago lanceolata+Solidago virgaurea+Urtica dioica) Ab IgE	Allergens
TR12180-6	Weed Mix 6 (Plantago lanceolata+Chenopodium album+Salsola kali+Rumex acetosella) Ab IgE	Allergens
TR12181-4	Zirconium	Chemistry
TR12182-2	Intestinal Hormone Panel	Chemistry
TR12183-0	Glucose Meter Check	Chemistry
TR12184-8	Strepcoccal Serotyping	Microbiology
TR12185-5	Drug Screen	Chemistry
TR12186-3	Valine	Chemistry
TR12187-1	Alanine	Chemistry
TR12189-7	Amitriptyline + Nortriptyline Panel	Chemistry
TR12190-5	HLA-B*5701	Chemistry
TR12191-3	Antibody Coated Bacteria	Microbiology
TR12192-1	Sporotrichosis Serology	Microbiology
TR12193-9	Vasovasostomy (Sperm)	Pathology
TR12194-7	Peritoneal Equilibration Test (PET)	Chemistry
TR12196-2	Aspergillosis Panel	Microbiology
TR12197-0	Varicella Zoster Virus PCR	Microbiology
TR12198-8	Enterovirus PCR	Microbiology
TR12199-6	Molecular Typing	Pathology
TR12200-2	Erythropoietin Antibodies	Immunology
TR12201-0	Essential Metal Panel	Chemistry
TR12202-8	Filipin Binding Assay	Chemistry
TR12203-6	Hereditary Spherocytosis Screening Test	Hematology
TR12204-4	Hypoxanthine-Guanine Phosphoribosyl Transferase	Chemistry
TR12205-1	Tripeptidyl Peptidase 1	Chemistry
TR12206-9	Iduronate 2 Sulfate Sulfatase	Chemistry
TR12207-7	Fentanyl	Chemistry
TR12208-5	Vancomycin 2H post dose	Chemistry
TR12209-3	Calcium.ionized Post Filter	Chemistry
TR12210-1	Cytomegalovirus PCR	Microbiology
TR12211-9	Glucose 1 Hour Post Meal	Chemistry
TR12212-7	Bordetella pertussis PCR	Microbiology
TR12215-0	Giardiasis Serology	Microbiology
TR12217-6	Mucopolysaccharide Screen	Chemistry
TR12218-4	Sphingomyelinase	Chemistry
TR12219-2	Extractable Nuclear Antibodies Identification	Serology
TR12220-0	S-Phenylmercapturate	Chemistry
TR12221-8	Acid Lipase	Chemistry
TR12222-6	Bacterial Endotoxin Test	Microbiology
TR12223-4	Human Herpes Virus Type 8	Chemistry
TR12224-2	Acetyl-CoA: Alpha-Glucosamine Acetyltransferase	Chemistry
TR12225-9	Thrombophilia Genetic Panel	Pathology
TR12226-7	Alpha-N-Acetylneuraminidase	Chemistry
TR12227-5	Galactose 6 Sulfatase	Chemistry
TR12228-3	Fibrinogen Antigen	Hematology
TR12229-1	Galactose 1 Phosphate	Chemistry
TR12230-9	Domperidone	Chemistry
TR12231-7	Fungal Dermatophytes Culture	Microbiology
TR12232-5	Ranitidine	Chemistry
TR12233-3	Epstein Barr Virus PCR	Microbiology
TR12234-1	Mycoplasma + Ureaplasma Culture	Microbiology
TR12235-8	17-Hydroxy-Pregnenolone	Chemistry
TR12236-6	Hepatitis B Antiviral Resistance	Microbiology
TR12237-4	Hemoglobin Gene Sequencing	Hematology
TR12238-2	Hepatitis ABC Immunity Panel	Microbiology
TR12239-0	Herpes Simplex Virus PCR	Microbiology
TR12240-8	Dihydropteridine Reductase	Chemistry
TR12241-6	Amitriptyline + Nortriptyline	Chemistry
TR12242-4	Heparan Sulfamidase	Chemistry
TR12245-7	Pneumococcal Serology	Microbiology
TR12246-5	Minimal Residual Disease Testing	Hematology
TR12247-3	Adenovirus PCR	Microbiology
TR12248-1	Clostridium difficile PCR	Microbiology
TR12250-7	Chlamydia pneumonia PCR	Microbiology
TR12251-5	Cytomegalovirus Quantitative PCR	Microbiology
TR12253-1	Chlamydia trachomatis + Neisseria gonorrhoeae NAAT	Microbiology
TR12254-9	Parechovirus PCR	Microbiology
TR12255-6	Herpes Virus 6 PCR	Microbiology
TR12256-4	Herpes Virus 7 PCR	Microbiology
TR12257-2	Herpes Virus 8 PCR	Microbiology
TR12258-0	HIV/HTLV Serology	Microbiology
TR12259-8	Herpes Simplex Virus 1 PCR	Microbiology
TR12260-6	Herpes Simplex Virus 2 PCR	Microbiology
TR12261-4	Influenza A/B PCR	Microbiology
TR12262-2	JC Virus PCR	Microbiology
TR12263-0	Staphylococcus aureus.methicillin resistant PCR	Microbiology
TR12264-8	Respiratory Syncytial Virus PCR	Microbiology
TR12266-3	Vancomycin Resistant Enterococcus PCR	Microbiology
TR12267-1	C-Telopeptide	Chemistry
TR12272-1	Human Leukocyte Antigen (HLA) Ab	Chemistry
TR12273-9	Rheumatoid Factor - IgA	Immunology
TR12274-7	Rheumatoid Factor - IgG	Immunology
TR12275-4	Rheumatoid Factor - IgM	Immunology
TR12276-2	Lymphogranuloma Venereum Ab	Microbiology
TR12277-0	Jaundice Index	Chemistry
TR12280-4	"Chromosomal Analysis, Microarray"	Pathology
TR12282-0	Molecular Genetic Analysis (Factor II & V)	Pathology
TR12283-8	Lymphocyte Markers	Hematology
TR12286-1	T Cell Gene Rearrangement	Pathology
TR12287-9	B Cell Gene Rearrangement	Pathology
TR12288-7	Coxsackie Virus Isolation	Microbiology
TR12290-3	Cytomegalovirus Isolation	Microbiology
TR12291-1	Argininosuccinic Acidemia	Chemistry
TR12292-9	Beta-Ketothiolase	Chemistry
TR12293-7	Carnitine Uptake Defect	Chemistry
TR12294-5	Citrullinemia	Chemistry
TR12295-2	Congenital Adrenal Hyperplasia (CAH)	Chemistry
TR12296-0	Congenital Hypothyroidism (CH)	Chemistry
TR12297-8	Cystic Fibrosis (CF)	Chemistry
TR12298-6	Galactosemia	Chemistry
TR12299-4	Glutaric Acidemia Type I	Chemistry
TR12301-8	Hydroxymethylglutaryl CoA Lyase	Chemistry
TR12302-6	Homocystinuria	Chemistry
TR12303-4	Isovaleric Acidemia (IVA)	Chemistry
TR12304-2	LCHAD Deficiency-Fatty Acid Oxidation Defect (FAOD)	Chemistry
TR12305-9	Maple Syrup Urine Disease (MSUD)	Chemistry
TR12306-7	MCAD Deficiency-Fatty Acid Oxidation Defect (FAOD)	Chemistry
TR12307-5	3-Methylcrotonyl-CoA Carboxylase (3MCC)	Chemistry
TR12308-3	"Methylmalonic Acidemia (MUT, Cbl)"	Chemistry
TR12309-1	Multiple Carboxylase Deficiency (MCD)	Chemistry
TR12310-9	Phenylketonuria (PKU)	Chemistry
TR12311-7	Propionic Acidemia (PA)	Chemistry
TR12312-5	Trifunctional Protein (TFP) Deficiency-Fatty Acid Oxidation Defect (FAOD)	Chemistry
TR12313-3	Tyrosinemia	Chemistry
TR12314-1	VLCAD Deficiency-Fatty Acid Oxidation Defect (FAOD)	Chemistry
TR12315-8	Adiponectin	Chemistry
TR12317-4	Galactomannan Antigen	Microbiology
TR12321-6	Miscellaneous Test	Chemistry
TR12323-2	Clotest Rapid Urease	Pathology
TR12325-7	Philadelphia Chromosome	Pathology
TR12326-5	Nitroblue Tetrazolium Test	Hematology
TR12329-9	Influenza A & B Antigen	Microbiology
TR12330-7	Mandelate	Chemistry
TR12331-5	Apolipoprotein C & E	Chemistry
TR12334-9	Corticotropin Stimulation Timed Test	Chemistry
TR12335-6	Growth Hormone Exercise Stimulation Test	Chemistry
TR12336-4	"Clostridium difficile, Illumigene"	Microbiology
TR12339-8	Toluene Metabolite	Chemistry
TR12340-6	Foreign Body Culture	Microbiology
TR12341-4	Treponema pallidum Antibody IgG	Microbiology
TR12342-2	Streptococcal DNAse B Antibody	Microbiology
TR12343-0	Chlamydophila psittaci Culture	Microbiology
TR12344-8	Pulse Field Gel Electrophoresis	Microbiology
TR12345-5	RNA Sequencing	Microbiology
TR12346-3	Semliki Forest Virus Antibody	Microbiology
TR12347-1	Snowshoe Hare Virus Antibody	Microbiology
TR12348-9	Sindbis Virus Antibody	Microbiology
TR12349-7	Chlamydophila psittaci Serology	Microbiology
TR12351-3	Yersinia enterocolitica Antibody	Microbiology
TR12352-1	Yersinia pseudotuberculosis Antibody	Microbiology
TR12353-9	BK Virus PCR	Microbiology
TR12354-7	Blood Culture Confirmation	Microbiology
TR12356-2	Miscellaneous Test	Pathology
